year,district_name,county_name,volumes,readings,agree,spread,chosen_volume,chosen_value
1985,JULESBURG RE-1,SEDGWICK,1986;1987,1986:383;1987:363,False,20,1986,383
1983,DELTA COUNTY 50(J),Delta,1986;1987,1986:4384;1987:4384,True,0,1986,4384
1983,DENVER COUNTY 1,Denver,1986;1987,1986:60035;1987:60035,True,0,1986,60035
1983,DOLores COUNTY RE NO.1,Dolores,1986;1987,1986:402;1987:402,True,0,1986,402
1983,DOUGLAS COUNTY RE 1(J),Douglas,1986;1987,1986:7792;1987:7792,True,0,1986,7792
1983,EAGLE COUNTY RE 50(J),Eagle,1986;1987,1986:2070;1987:2070,True,0,1986,2070
1983,ELIZABETH C-1,Elbert,1986;1987,1986:1027;1987:1027,True,0,1986,1027
1983,KIOWA C-2,Elbert,1986;1987,1986:213;1987:213,True,0,1986,213
1983,BIG SANDY 100(J),Elbert,1986;1987,1986:302;1987:302,True,0,1986,302
1983,ELBERT 200,Elbert,1986;1987,1986:157;1987:157,True,0,1986,157
1983,AGATE,Elbert,1986;1987,1986:48;1987:48,True,0,1986,48
1983,CALHAN,El Paso,1986;1987,1986:347;1987:347,True,0,1986,347
1983,HARRISON,El Paso,1986;1987,1986:7633;1987:7633,True,0,1986,7633
1983,WIDEFIELD,El Paso,1986;1987,1986:6345;1987:6345,True,0,1986,6345
1983,FOUNTAIN,El Paso,1986;1987,1986:3484;1987:3484,True,0,1986,3484
1983,COLORADO SPRINGS,El Paso,1986;1987,1986:29656;1987:29656,True,0,1986,29656
1983,CHEYENNE MOUNTAIN,El Paso,1986;1987,1986:2196;1987:2196,True,0,1986,2196
1983,MANITOU SPRINGS,El Paso,1986;1987,1986:1148;1987:1148,True,0,1986,1148
1983,ACADEMY 20,El Paso,1986;1987,1986:6783;1987:6783,True,0,1986,6783
1983,ELLICOTT 22,El Paso,1986;1987,1986:445;1987:445,True,0,1986,445
1983,PEYTON 23 JT,El Paso,1986;1987,1986:255;1987:255,True,0,1986,255
1983,HANOVER 28,El Paso,1986;1987,1986:60;1987:60,True,0,1986,60
1983,LEWIS-PALMER 38,El Paso,1986;1987,1986:1478;1987:1478,True,0,1986,1478
1983,FALCON 49,El Paso,1986;1987,1986:1601;1987:1601,True,0,1986,1601
1983,EDISON 54 JT,El Paso,1986;1987,1986:40;1987:40,True,0,1986,40
1983,MIAMI/YODER 60 JT,El Paso,1986;1987,1986:159;1987:159,True,0,1986,159
1983,CANON CITY RE-1,Fremont,1986;1987,1986:3519;1987:3519,True,0,1986,3519
1983,FLORENCE RE-2(J),Fremont,1986;1987,1986:1723;1987:1723,True,0,1986,1723
1983,COTOPAXI RE-3,Fremont,1986;1987,1986:221;1987:221,True,0,1986,221
1983,ROARING FORK RE-1(J),Garfield,1986;1987,1986:2988;1987:2988,True,0,1986,2988
1983,GILPIN COUNTY RE-1,Gilpin,1986;1987,1986:328;1987:328,True,0,1986,328
1983,WEST GRAND 1(JT),Grand,1986;1987,1986:555;1987:555,True,0,1986,555
1983,EAST GRAND 2,Grand,1986;1987,1986:981;1987:981,True,0,1986,981
1983,GUNNISON WATERSHED RE1J,Gunnison,1986;1987,1986:1418;1987:1418,True,0,1986,1418
1983,HINSDALE COUNTY RE. 1,Hinsdale,1986;1987,1986:47;1987:47,True,0,1986,47
1983,HUERFANO RE-1,Huerfano,1986;1987,1986:986;1987:986,True,0,1986,986
1983,LA VETA RE-2,Huerfano,1986;1987,1986:219;1987:219,True,0,1986,219
1983,NORTH PARK R-1,Jackson,1986;1987,1986:344;1987:344,True,0,1986,344
1983,JEFFERSON COUNTY R-1,Jefferson,1986;1987,1986:75839;1987:75839,True,0,1986,75839
1983,EADS RE-1,Kiowa,1986;1987,1986:291;1987:291,True,0,1986,291
1983,PLAINVIEW RE-2,Kiowa,1986;1987,1986:84;1987:84,True,0,1986,84
1983,ARRIBA-FLAGLER C-20*,Kit Carson,1986;1987,1986:203;1987:203,True,0,1986,203
1983,HI-PLAINS R-23**,Kit Carson,1986;1987,1986:60;1987:60,True,0,1986,60
1983,VONA R-3,Kit Carson,1986;1987,1986:72;1987:72,True,0,1986,72
1983,STRATTON R-4,Kit Carson,1986;1987,1986:247;1987:247,True,0,1986,247
1983,BETHUNE R-5,Kit Carson,1986;1987,1986:115;1987:115,True,0,1986,115
1983,BURLINGTON RE-6J,Kit Carson,1986;1987,1986:890;1987:890,True,0,1986,890
1983,LAKE COUNTY R-1,Lake,1986;1987,1986:1430;1987:1430,True,0,1986,1430
1983,DURANGO 9-R,La Plata,1986;1987,1986:3792;1987:3792,True,0,1986,3792
1983,BAYFIELD 10 JT-R,La Plata,1986;1987,1986:598;1987:598,True,0,1986,598
1983,IGNACIO 11 JT,La Plata,1986;1987,1986:870;1987:870,True,0,1986,870
1983,POUDRE R-1,Larimer,1986;1987,1986:15725;1987:15725,True,0,1986,15725
1983,THOMPSON R-2J,Larimer,1986;1987,1986:10410;1987:10410,True,0,1986,10410
1983,PARK (ESTES PARK) R-3(J),Larimer,1986;1987,1986:1052;1987:1052,True,0,1986,1052
1983,TRINIDAD 1,Las Animas,1986;1987,1986:1650;1987:1650,True,0,1986,1650
1983,PRIMERO REORGANIZED 2,Las Animas,1986;1987,1986:203;1987:203,True,0,1986,203
1983,HOEHNE REORGANIZED 3,Las Animas,1986;1987,1986:276;1987:276,True,0,1986,276
1983,AGUILAR REORGANIZED 6,Las Animas,1986;1987,1986:196;1987:196,True,0,1986,196
1983,BRANSON REORGANIZED 82,Las Animas,1986;1987,1986:51;1987:51,True,0,1986,51
1983,KIM REORGANIZED 88,Las Animas,1986;1987,1986:94;1987:94,True,0,1986,94
1983,GENOA-HUGO C113*,Lincoln,1986;1987,1986:169;1987:169,True,0,1986,169
1983,LIMON RE-4J,Lincoln,1986;1987,1986:433;1987:433,True,0,1986,433
1983,GENOA RE 13*,Lincoln,1986;1987,1986:67;1987:67,True,0,1986,67
1983,KARVAL RE-23,Lincoln,1986;1987,1986:70;1987:70,True,0,1986,70
1983,ARRIBA RE 31*,Lincoln,1986;1987,1986:17;1987:17,True,0,1986,17
1983,VALLEY RE-1,Logan,1986;1987,1986:3117;1987:3117,True,0,1986,3117
1983,FRENCHMAN RE-3,Logan,1986;1987,1986:193;1987:193,True,0,1986,193
1983,BUFFALO RE-4(J),Logan,1986;1987,1986:231;1987:231,True,0,1986,231
1983,PLATEAU RE-5,Logan,1986;1987,1986:128;1987:128,True,0,1986,128
1983,DEBEQUE 49JT,Mesa,1986;1987,1986:126;1987:126,True,0,1986,126
1983,PLATEAU VALLEY 50,Mesa,1986;1987,1986:358;1987:358,True,0,1986,358
1983,MESA COUNTY VALLEY 51,Mesa,1986;1987,1986:16460;1987:16460,True,0,1986,16460
1983,CREEDE CONSOLIDATED 1,Mineral,1986;1987,1986:150;1987:150,True,0,1986,150
1983,MOFFAT COUNTY RE: NO 1,Moffat,1986;1987,1986:3046;1987:3046,True,0,1986,3046
1983,MONTEZUMA-CORTEZ RE-1,Montezuma,1986;1987,1986:3199;1987:3199,True,0,1986,3199
1983,MANCOS RE-6,Montezuma,1986;1987,1986:485;1987:485,True,0,1986,485
1983,MONTROSE COUNTY RE-1J,MONTROSE,1986;1987,1986:4465;1987:4465,True,0,1986,4465
1983,BRUSH RE-2(J),Morgan,1986;1987,1986:1323;1987:1323,True,0,1986,1323
1983,FORT MORGAN RE-3,Morgan,1986;1987,1986:2587;1987:2587,True,0,1986,2587
1983,WELDON VALLEY RE-20(J),Morgan,1986;1987,1986:137;1987:137,True,0,1986,137
1983,WIGGINS RE-50(J),Morgan,1986;1987,1986:417;1987:417,True,0,1986,417
1983,EAST OTERO R-1,Otero,1986;1987,1986:2212;1987:2212,True,0,1986,2212
1983,ROCKY FORD R-2,Otero,1986;1987,1986:1362;1987:1362,True,0,1986,1362
1983,MANZANOLA 3J,Otero,1986;1987,1986:257;1987:257,True,0,1986,257
1983,FOWLER R-4J,Otero,1986;1987,1986:452;1987:452,True,0,1986,452
1983,CHERAW 31,Otero,1986;1987,1986:162;1987:162,True,0,1986,162
1983,SWINK,Otero,1986;1987,1986:327;1987:327,True,0,1986,327
1983,OURAY,Ouray,1986;1987,1986:183;1987:183,True,0,1986,183
1983,PLATTE CANYON,Park,1986;1987,1986:1031;1987:1031,True,0,1986,1031
1983,PARK COUNTY,Park,1986;1987,1986:392;1987:392,True,0,1986,392
1983,HOLYOKE,Phillips,1986;1987,1986:581;1987:581,True,0,1986,581
1983,HAXTUN,Phillips,1986;1987,1986:306;1987:306,True,0,1986,306
1983,ASPEN,Pitkin,1986;1987,1986:893;1987:893,True,0,1986,893
1983,GRANADA RE-1,Prowers,1986;1987,1986:319;1987:319,True,0,1986,319
1983,LAMAR RE-2,Prowers,1986;1987,1986:2160;1987:2160,True,0,1986,2160
1983,HOLLY RE-3,Prowers,1986;1987,1986:377;1987:377,True,0,1986,377
1983,WILEY RE-13 JT,Prowers,1986;1987,1986:250;1987:250,True,0,1986,250
1983,PUEBLO CITY 60,Pueblo,1986;1987,1986:19080;1987:19080,True,0,1986,19080
1983,PUEBLO COUNTY RURAL 70,Pueblo,1986;1987,1986:4505;1987:4505,True,0,1986,4505
1983,MEEKER RE1,Rio Blanco,1986;1987,1986:851;1987:851,True,0,1986,851
1983,RANGELY RE-4,Rio Blanco,1986;1987,1986:724;1987:724,True,0,1986,724
1983,DEL NORTE,Rio Grande,1986;1987,1986:664;1987:664,True,0,1986,664
1983,MONTE VISTA,Rio Grande,1986;1987,1986:1373;1987:1373,True,0,1986,1373
1983,SARGENT,Rio Grande,1986;1987,1986:483;1987:483,True,0,1986,483
1983,HAYDEN,Routt,1986;1987,1986:515;1987:515,True,0,1986,515
1983,STEAMBOAT SPRINGS,Routt,1986;1987,1986:1448;1987:1448,True,0,1986,1448
1983,SOUTH ROUTT,Routt,1986;1987,1986:492;1987:492,True,0,1986,492
1983,MOUNTAIN VALLEY,Saguache,1986;1987,1986:188;1987:188,True,0,1986,188
1983,MOFFAT,Saguache,1986;1987,1986:122;1987:122,True,0,1986,122
1983,CENTER 26 JT.,SAGUACHE,1986;1987,1986:582;1987:582,True,0,1986,582
1983,SILVERTON 1,SAN JUAN,1986;1987,1986:182;1987:182,True,0,1986,182
1983,TELLURIDE R-1,SAN MIGUEL,1986;1987,1986:190;1987:190,True,0,1986,190
1983,NORWOOD R-2J,SAN MIGUEL,1986;1987,1986:309;1987:309,True,0,1986,309
1983,EGNAR 18,SAN MIGUEL,1986;1987,1986:60;1987:60,True,0,1986,60
1983,JULESBURG RE-1,SEDGWICK,1986;1987,1986:395;1987:395,True,0,1986,395
1983,PLATTE VALLEY RE-3,SEDGWICK,1986;1987,1986:216;1987:216,True,0,1986,216
1983,SUMMIT RE-1,SUMMIT,1986;1987,1986:1305;1987:1305,True,0,1986,1305
1983,WOODLAND PARK RE-2,Teller,1986;1987,1986:1860;1987:1860,True,0,1986,1860
1983,AKRON R-1,Washington,1986;1987,1986:485;1987:485,True,0,1986,485
1983,ARICKAREE R-2,Washington,1986;1987,1986:143;1987:143,True,0,1986,143
1983,OTIS R-3,Washington,1986;1987,1986:218;1987:218,True,0,1986,218
1983,LONE STAR 101,Washington,1986;1987,1986:57;1987:57,True,0,1986,57
1983,WOODLIN 104,Washington,1986;1987,1986:93;1987:93,True,0,1986,93
1983,GILCREST RE-1,Weld,1986;1987,1986:1759;1987:1759,True,0,1986,1759
1983,EATON RE-2,Weld,1986;1987,1986:1157;1987:1157,True,0,1986,1157
1983,KEENESBURG RE-3(J),Weld,1986;1987,1986:1171;1987:1171,True,0,1986,1171
1983,WINDSOR RE-4,Weld,1986;1987,1986:1467;1987:1467,True,0,1986,1467
1983,JOHNSTOWN-MILLIKEN RE-5J,Weld,1986;1987,1986:1228;1987:1228,True,0,1986,1228
1983,GREELEY 6,Weld,1986;1987,1986:10599;1987:10599,True,0,1986,10599
1983,PLATTE VALLEY RE-7,Weld,1986;1987,1986:846;1987:846,True,0,1986,846
1983,FORT LUPTON RE-8,Weld,1986;1987,1986:2136;1987:2136,True,0,1986,2136
1983,AULT-HIGHLAND RE-9,Weld,1986;1987,1986:755;1987:755,True,0,1986,755
1983,GARFIELD,Garfield,1987,1987:361,True,0,1987,2093
1984,MAPLETON 1,Adams,1986;1987,1986:4637;1987:4637,True,0,1986,4637
1984,NORTHGLENN-THORNTON 12,Adams,1986;1987,1986:19173;1987:19173,True,0,1986,19173
1984,ADAMS COUNTY 14,Adams,1986;1987,1986:5701;1987:5701,True,0,1986,5701
1984,BRIGHTON 27J,Adams,1986;1987,1986:4153;1987:4153,True,0,1986,4153
1984,BENNETT 29J,Adams,1986;1987,1986:774;1987:774,True,0,1986,774
1984,STRASBURG 31J,Adams,1986;1987,1986:436;1987:436,True,0,1986,436
1984,WESTMINSTER 50,Adams,1986;1987,1986:10930;1987:10930,True,0,1986,10930
1984,ALAMOSA RE-11J,Alamosa,1986;1987,1986:2279;1987:2279,True,0,1986,2279
1984,SANGRE DE CRISTO RE-22J,Alamosa,1986;1987,1986:237;1987:237,True,0,1986,237
1984,ENGLEWOOD 1,Arapahoe,1986;1987,1986:3473;1987:3473,True,0,1986,3473
1984,SHERIDAN 2,Arapahoe,1986;1987,1986:1541;1987:1541,True,0,1986,1541
1984,CHERRY CREEK 5,Arapahoe,1986;1987,1986:24652;1987:24652,True,0,1986,24652
1984,LITTLETON 6,Arapahoe,1986;1987,1986:16201;1987:16201,True,0,1986,16201
1984,DEER TRAIL 26J,Arapahoe,1986;1987,1986:159;1987:159,True,0,1986,159
1984,ADAMS-ARAPAHOE 28J,Arapahoe,1986;1987,1986:25268;1987:25268,True,0,1986,25268
1984,BYERS 32J,Arapahoe,1986;1987,1986:352;1987:352,True,0,1986,352
1984,ARCHULETA COUNTY 50 JT,Archuleta,1986;1987,1986:1039;1987:1039,True,0,1986,1039
1984,WALSH RE-1,Baca,1986;1987,1986:335;1987:335,True,0,1986,335
1984,PRITCHETT RE-3,Baca,1986;1987,1986:62;1987:62,True,0,1986,62
1984,SPRINGFIELD RE-4,Baca,1986;1987,1986:395;1987:395,True,0,1986,395
1984,VILAS RE-5,Baca,1986;1987,1986:74;1987:74,True,0,1986,74
1984,CAMPO RE-6,Baca,1986;1987,1986:82;1987:82,True,0,1986,82
1984,LAS ANIMAS RE-1,Bent,1986;1987,1986:921;1987:921,True,0,1986,921
1984,MC CLAVE RE-2,Bent,1986;1987,1986:163;1987:163,True,0,1986,163
1984,ST. VRAIN VALLEY RE 1J,Boulder,1986;1987,1986:14811;1987:14811,True,0,1986,14811
1984,BOULDER VALLEY RE 2(J),Boulder,1986;1987,1986:20311;1987:20311,True,0,1986,20311
1984,BUENA VISTA R-31,Chaffee,1986;1987,1986:1015;1987:1015,True,0,1986,1015
1984,SALIDA R-32(J),Chaffee,1986;1987,1986:1287;1987:1287,True,0,1986,1287
1984,KIT CARSON R-1,Cheyenne,1986;1987,1986:118;1987:118,True,0,1986,118
1984,CHEYENNE COUNTY RE-5*,Cheyenne,1986;1987,1986:324;1987:324,True,0,1986,324
1984,ARAPAHOE R-3*,Cheyenne,1986;1987,1986:25;1987:25,True,0,1986,25
1984,CLEAR CREEK RE-1,Clear Creek,1986;1987,1986:1437;1987:1437,True,0,1986,1437
1984,NORTH CONEJOS RE-1J,Conejos,1986;1987,1986:1083;1987:1083,True,0,1986,1083
1984,SANFORD 6J,Conejos,1986;1987,1986:309;1987:309,True,0,1986,309
1984,SOUTH CONEJOS RE-10,Conejos,1986;1987,1986:537;1987:537,True,0,1986,537
1984,CENTENNIAL R-1,Costilla,1986;1987,1986:472;1987:472,True,0,1986,472
1984,SIERRA GRANDE R-30,Costilla,1986;1987,1986:283;1987:283,True,0,1986,283
1984,CROWLEY COUNTY RE-1-J,Crowley,1986;1987,1986:527;1987:527,True,0,1986,527
1984,CONSOLIDATED C-1,Custer,1986;1987,1986:321;1987:321,True,0,1986,321
1984,DELTA COUNTY 50(J),Delta,1986;1987,1986:4410;1987:4410,True,0,1986,4410
1984,DENVER COUNTY 1,Denver,1986;1987,1986:59835;1987:59835,True,0,1986,59835
1984,DOLores COUNTY RE NO.1,Dolores,1986;1987,1986:375;1987:375,True,0,1986,375
1984,DOUGLAS COUNTY RE 1(J),Douglas,1986;1987,1986:8399;1987:8399,True,0,1986,8399
1984,EAGLE COUNTY RE 50(J),Eagle,1986;1987,1986:2085;1987:2085,True,0,1986,2085
1984,ELIZABETH C-1,Elbert,1986;1987,1986:1020;1987:1020,True,0,1986,1020
1984,KIOWA C-2,Elbert,1986;1987,1986:219;1987:219,True,0,1986,219
1984,BIG SANDY 100(J),Elbert,1986;1987,1986:297;1987:297,True,0,1986,297
1984,ELBERT 200,Elbert,1986;1987,1986:129;1987:129,True,0,1986,129
1984,AGATE,Elbert,1986;1987,1986:51;1987:51,True,0,1986,51
1984,CALHAN,El Paso,1986;1987,1986:356;1987:356,True,0,1986,356
1984,HARRISON,El Paso,1986;1987,1986:8375;1987:8375,True,0,1986,8375
1984,WIDEFIELD,El Paso,1986;1987,1986:6417;1987:6417,True,0,1986,6417
1984,FOUNTAIN,El Paso,1986;1987,1986:3601;1987:3601,True,0,1986,3601
1984,COLORADO SPRINGS,El Paso,1986;1987,1986:29856;1987:29856,True,0,1986,29856
1984,CHEYENNE MOUNTAIN,El Paso,1986;1987,1986:2260;1987:2260,True,0,1986,2260
1984,MANITOU SPRINGS,El Paso,1986;1987,1986:1135;1987:1135,True,0,1986,1135
1984,ACADEMY 20,El Paso,1986;1987,1986:7618;1987:7618,True,0,1986,7618
1984,ELLICOTT 22,El Paso,1986;1987,1986:471;1987:471,True,0,1986,471
1984,PEYTON 23 JT,El Paso,1986;1987,1986:263;1987:263,True,0,1986,263
1984,HANOVER 28,El Paso,1986;1987,1986:49;1987:49,True,0,1986,49
1984,LEWIS-PALMER 38,El Paso,1986;1987,1986:1643;1987:1643,True,0,1986,1643
1984,FALCON 49,El Paso,1986;1987,1986:1757;1987:1757,True,0,1986,1757
1984,EDISON 54 JT,El Paso,1986;1987,1986:39;1987:39,True,0,1986,39
1984,MIAMI/YODER 60 JT,El Paso,1986;1987,1986:161;1987:161,True,0,1986,161
1984,CANON CITY RE-1,Fremont,1986;1987,1986:3467;1987:3467,True,0,1986,3467
1984,FLORENCE RE-2(J),Fremont,1986;1987,1986:1732;1987:1732,True,0,1986,1732
1984,COTOPAXI RE-3,Fremont,1986;1987,1986:228;1987:228,True,0,1986,228
1984,ROARING FORK RE-1(J),Garfield,1986;1987,1986:2989;1987:2989,True,0,1986,2989
1984,GILPIN COUNTY RE-1,Gilpin,1986;1987,1986:333;1987:333,True,0,1986,333
1984,WEST GRAND 1(JT),Grand,1986;1987,1986:571;1987:571,True,0,1986,571
1984,EAST GRAND 2,Grand,1986;1987,1986:1070;1987:1070,True,0,1986,1070
1984,GUNNISON WATERSHED RE1J,Gunnison,1986;1987,1986:1381;1987:1381,True,0,1986,1381
1984,HINSDALE COUNTY RE. 1,Hinsdale,1986;1987,1986:44;1987:44,True,0,1986,44
1984,HUERFANO RE-1,Huerfano,1986;1987,1986:964;1987:964,True,0,1986,964
1984,LA VETA RE-2,Huerfano,1986;1987,1986:221;1987:221,True,0,1986,221
1984,NORTH PARK R-1,Jackson,1986;1987,1986:338;1987:338,True,0,1986,338
1984,JEFFERSON COUNTY R-1,Jefferson,1986;1987,1986:75643;1987:75643,True,0,1986,75643
1984,EADS RE-1,Kiowa,1986;1987,1986:293;1987:293,True,0,1986,293
1984,PLAINVIEW RE-2,Kiowa,1986;1987,1986:82;1987:82,True,0,1986,82
1984,ARRIBA-FLAGLER C-20*,Kit Carson,1986;1987,1986:223;1987:223,True,0,1986,223
1984,HI-PLAINS R-23**,Kit Carson,1986;1987,1986:58;1987:58,True,0,1986,58
1984,VONA R-3,Kit Carson,1986;1987,1986:65;1987:65,True,0,1986,65
1984,STRATTON R-4,Kit Carson,1986;1987,1986:260;1987:260,True,0,1986,260
1984,BETHUNE R-5,Kit Carson,1986;1987,1986:111;1987:111,True,0,1986,111
1984,BURLINGTON RE-6J,Kit Carson,1986;1987,1986:883;1987:883,True,0,1986,883
1984,LAKE COUNTY R-1,Lake,1986;1987,1986:1332;1987:1332,True,0,1986,1332
1984,DURANGO 9-R,La Plata,1986;1987,1986:3884;1987:3884,True,0,1986,3884
1984,BAYFIELD 10 JT-R,La Plata,1986;1987,1986:652;1987:652,True,0,1986,652
1984,IGNACIO 11 JT,La Plata,1986;1987,1986:881;1987:881,True,0,1986,881
1984,POUDRE R-1,Larimer,1986;1987,1986:16101;1987:16101,True,0,1986,16101
1984,THOMPSON R-2J,Larimer,1986;1987,1986:10669;1987:10669,True,0,1986,10669
1984,PARK (ESTES PARK) R-3(J),Larimer,1986;1987,1986:1099;1987:1099,True,0,1986,1099
1984,TRINIDAD 1,Las Animas,1986;1987,1986:1647;1987:1647,True,0,1986,1647
1984,PRIMERO REORGANIZED 2,Las Animas,1986;1987,1986:193;1987:193,True,0,1986,193
1984,HOEHNE REORGANIZED 3,Las Animas,1986;1987,1986:279;1987:279,True,0,1986,279
1984,AGUILAR REORGANIZED 6,Las Animas,1986;1987,1986:181;1987:181,True,0,1986,181
1984,BRANSON REORGANIZED 82,Las Animas,1986;1987,1986:59;1987:59,True,0,1986,59
1984,KIM REORGANIZED 88,Las Animas,1986;1987,1986:78;1987:78,True,0,1986,78
1984,GENOA-HUGO C113*,Lincoln,1986;1987,1986:165;1987:165,True,0,1986,165
1984,LIMON RE-4J,Lincoln,1986;1987,1986:425;1987:425,True,0,1986,425
1984,GENOA RE 13*,Lincoln,1986;1987,1986:61;1987:61,True,0,1986,61
1984,KARVAL RE-23,Lincoln,1986;1987,1986:62;1987:62,True,0,1986,62
1984,VALLEY RE-1,Logan,1986;1987,1986:3045;1987:3045,True,0,1986,3045
1984,FRENCHMAN RE-3,Logan,1986;1987,1986:177;1987:177,True,0,1986,177
1984,BUFFALO RE-4(J),Logan,1986;1987,1986:198;1987:198,True,0,1986,198
1984,PLATEAU RE-5,Logan,1986;1987,1986:122;1987:122,True,0,1986,122
1984,DEBEQUE 49JT,Mesa,1986;1987,1986:113;1987:113,True,0,1986,113
1984,PLATEAU VALLEY 50,Mesa,1986;1987,1986:359;1987:359,True,0,1986,359
1984,MESA COUNTY VALLEY 51,Mesa,1986;1987,1986:15581;1987:15581,True,0,1986,15581
1984,CREEDE CONSOLIDATED 1,Mineral,1986;1987,1986:136;1987:136,True,0,1986,136
1984,MOFFAT COUNTY RE: NO 1,Moffat,1986;1987,1986:2744;1987:2744,True,0,1986,2744
1984,MONTEZUMA-CORTEZ RE-1,Montezuma,1986;1987,1986:3242;1987:3242,True,0,1986,3242
1984,MANCOS RE-6,Montezuma,1986;1987,1986:522;1987:522,True,0,1986,522
1984,MONTROSE COUNTY RE-1J,MONTROSE,1986;1987,1986:4463;1987:4463,True,0,1986,4463
1984,BRUSH RE-2(J),Morgan,1986;1987,1986:1302;1987:1302,True,0,1986,1302
1984,FORT MORGAN RE-3,Morgan,1986;1987,1986:2627;1987:2627,True,0,1986,2627
1984,WELDON VALLEY RE-20(J),Morgan,1986;1987,1986:134;1987:134,True,0,1986,134
1984,WIGGINS RE-50(J),Morgan,1986;1987,1986:405;1987:405,True,0,1986,405
1984,EAST OTERO R-1,Otero,1986;1987,1986:2150;1987:2150,True,0,1986,2150
1984,ROCKY FORD R-2,Otero,1986;1987,1986:1337;1987:1337,True,0,1986,1337
1984,MANZANOLA 3J,Otero,1986;1987,1986:277;1987:277,True,0,1986,277
1984,FOWLER R-4J,Otero,1986;1987,1986:444;1987:444,True,0,1986,444
1984,CHERAW 31,Otero,1986;1987,1986:157;1987:157,True,0,1986,157
1984,SWINK,Otero,1986;1987,1986:333;1987:333,True,0,1986,333
1984,OURAY,Ouray,1986;1987,1986:166;1987:166,True,0,1986,166
1984,PLATTE CANYON,Park,1986;1987,1986:1037;1987:1037,True,0,1986,1037
1984,PARK COUNTY,Park,1986;1987,1986:389;1987:389,True,0,1986,389
1984,HOLYOKE,Phillips,1986;1987,1986:554;1987:554,True,0,1986,554
1984,HAXTUN,Phillips,1986;1987,1986:314;1987:314,True,0,1986,314
1984,ASPEN,Pitkin,1986;1987,1986:881;1987:881,True,0,1986,881
1984,GRANADA RE-1,Prowers,1986;1987,1986:277;1987:277,True,0,1986,277
1984,LAMAR RE-2,Prowers,1986;1987,1986:2167;1987:2167,True,0,1986,2167
1984,HOLLY RE-3,Prowers,1986;1987,1986:377;1987:377,True,0,1986,377
1984,WILEY RE-13 JT,Prowers,1986;1987,1986:269;1987:269,True,0,1986,269
1984,PUEBLO CITY 60,Pueblo,1986;1987,1986:18601;1987:18601,True,0,1986,18601
1984,PUEBLO COUNTY RURAL 70,Pueblo,1986;1987,1986:4334;1987:4334,True,0,1986,4334
1984,MEEKER RE1,Rio Blanco,1986;1987,1986:835;1987:835,True,0,1986,835
1984,RANGELY RE-4,Rio Blanco,1986;1987,1986:704;1987:704,True,0,1986,704
1984,DEL NORTE,Rio Grande,1986;1987,1986:656;1987:656,True,0,1986,656
1984,MONTE VISTA,Rio Grande,1986;1987,1986:1348;1987:1348,True,0,1986,1348
1984,SARGENT,Rio Grande,1986;1987,1986:452;1987:452,True,0,1986,452
1984,HAYDEN,Routt,1986;1987,1986:496;1987:496,True,0,1986,496
1984,STEAMBOAT SPRINGS,Routt,1986;1987,1986:1478;1987:1478,True,0,1986,1478
1984,SOUTH ROUTT,Routt,1986;1987,1986:472;1987:472,True,0,1986,472
1984,MOUNTAIN VALLEY,Saguache,1986;1987,1986:175;1987:175,True,0,1986,175
1984,MOFFAT,Saguache,1986;1987,1986:113;1987:113,True,0,1986,113
1984,CENTER 26 JT.,SAGUACHE,1986;1987,1986:599;1987:599,True,0,1986,599
1984,SILVERTON 1,SAN JUAN,1986;1987,1986:180;1987:180,True,0,1986,180
1984,TELLURIDE R-1,SAN MIGUEL,1986;1987,1986:202;1987:202,True,0,1986,202
1984,NORWOOD R-2J,SAN MIGUEL,1986;1987,1986:305;1987:305,True,0,1986,305
1984,EGNAR 18,SAN MIGUEL,1986;1987,1986:43;1987:43,True,0,1986,43
1984,JULESBURG RE-1,SEDGWICK,1986;1987,1986:386;1987:386,True,0,1986,386
1984,PLATTE VALLEY RE-3,SEDGWICK,1986;1987,1986:203;1987:203,True,0,1986,203
1984,SUMMIT RE-1,SUMMIT,1986;1987,1986:1385;1987:1385,True,0,1986,1385
1984,WOODLAND PARK RE-2,Teller,1986;1987,1986:1997;1987:1997,True,0,1986,1997
1984,AKRON R-1,Washington,1986;1987,1986:479;1987:479,True,0,1986,479
1984,ARICKAREE R-2,Washington,1986;1987,1986:148;1987:148,True,0,1986,148
1984,OTIS R-3,Washington,1986;1987,1986:209;1987:209,True,0,1986,209
1984,LONE STAR 101,Washington,1986;1987,1986:47;1987:47,True,0,1986,47
1984,WOODLIN 104,Washington,1986;1987,1986:103;1987:103,True,0,1986,103
1984,GILCREST RE-1,Weld,1986;1987,1986:1718;1987:1718,True,0,1986,1718
1984,EATON RE-2,Weld,1986;1987,1986:1168;1987:1168,True,0,1986,1168
1984,KEENESBURG RE-3(J),Weld,1986;1987,1986:1187;1987:1187,True,0,1986,1187
1984,WINDSOR RE-4,Weld,1986;1987,1986:1510;1987:1510,True,0,1986,1510
1984,JOHNSTOWN-MILLIKEN RE-5J,Weld,1986;1987,1986:1227;1987:1227,True,0,1986,1227
1984,GREELEY 6,Weld,1986;1987,1986:10706;1987:10706,True,0,1986,10706
1984,PLATTE VALLEY RE-7,Weld,1986;1987,1986:857;1987:857,True,0,1986,857
1984,FORT LUPTON RE-8,Weld,1986;1987,1986:2209;1987:2209,True,0,1986,2209
